"champ";"statut";"annee";"periode";"date du resultat";"ipe";exotm;natass;tremb;taux;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;100%;1;0.0012797707;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;30 : Maternité;100;100%;1413;1.8083159498;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";0 : Pas d'exonération;41 : Accident du;100;100%;96;0.1228579838;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;8972;11.482102407;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";1 : Soins en rapport avec K>60 ou montant>120¤;13 : Maladie Régime Local Alsace-Moselle;100;100%;4;0.0051190827;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;1;0.0012797707;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";3 : Soins particuliers exonérés;10 : Maladie;100;100%;518;0.6629212045;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;33365;42.699548241;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;9;0.011517936;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;7814;10.000127977;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;69;0.0883041759;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";9 : FSV ou FSI;10 : Maladie;90;80%;15;0.01919656;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;Non renseigné;150;0.1919655998;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;919;1.1761092412;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;744;0.9521493748;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;10079;12.898808534;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;2;0.0025595413;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;125;0.1599713331;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:58";="800000044";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;378;0.4837533114;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";0 : Pas d'exonération;10 : Maladie;80;80%;4627;25.791527313;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.02787068;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;100%;4;0.022296544;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";0 : Pas d'exonération;30 : Maternité;100;100%;1193;6.6499442586;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";0 : Pas d'exonération;41 : Accident du;100;100%;39;0.2173913043;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;2500;13.935340022;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";1 : Soins en rapport avec K>60 ou montant>120¤;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.005574136;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";3 : Soins particuliers exonérés;10 : Maladie;100;100%;120;0.6688963211;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;7050;39.297658863;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;2;0.011148272;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1457;8.121516165;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";9 : FSV ou FSI;10 : Maladie;90;80%;13;0.0724637681;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;790;4.403567447;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;2;0.011148272;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;125;0.6967670011;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;6;0.0334448161;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:50";="590781902";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;6;0.0334448161;2023.7;X590781902;07SEP23;20:00:41
